0	18	-64.7933	-111	-121.405	-3.38833
1	40	-56.4335	-111	-122.97	6.53674
2	0	-31.6103	-111	-102.678	11.0679
3	11	-57.47	-111	-124.987	7.51716
4	5	-48.2629	-111	-122.298	14.0354
5	11	-60.9562	-111	-123.866	2.90981
6	36	-59.9962	-111	-121.081	1.08482
7	21	-51.4367	-111	-119.408	7.97111
8	2	-38.4704	-111	-97.6799	-0.790499
9	20	-50.4924	-111	-120.498	10.0053
10	13	-50.6546	-111	-120.091	9.43673
11	3	-40.5651	-111	-103.409	2.84389
12	6	-43.5962	-111	-111.372	7.77618
13	30	-59.787	-111	-122.564	2.77669
14	50	-42.5844	-111	-111.59	9.00574
15	12	-59.1065	-111	-129.337	10.2301
16	49	-47.9145	-111	-107.34	-0.574849
17	56	-64.9398	-111	-120.928	-4.01137
18	16	-32.1435	-111	-106.434	14.2906
19	1	-31.5871	-111	-107.124	15.5367
20	20	-58.9851	-111	-121.257	2.27135
21	50	-61.127	-111	-125.821	4.69362
22	14	-30.5074	-111	-105.927	15.42
23	36	-48.6715	-111	-110.616	1.94494
24	11	-29.5464	-111	-98.3268	8.78039
25	39	-54.8089	-111	-128.562	13.7528
26	41	-29.5381	-111	-96.051	6.51286
27	2	-27.352	-111	-90.9718	3.61982
28	14	-53.1826	-111	-113.216	0.0331306
29	8	-37.998	-111	-113.902	15.9044
30	56	-67.5925	-111	-125.281	-2.31209
31	9	-69.1276	-111	-125.878	-3.24948
32	3	-57.5165	-111	-117.045	-0.471196
33	38	-48.8241	-111	-108.484	-0.339858
34	29	-65.0357	-111	-126.157	1.12137
35	27	-67.3086	-111	-125.894	-1.41439
36	0	-61.5978	-111	-125.562	3.96364
37	8	-42.5383	-111	-107.85	5.31135
38	37	-68.4966	-111	-127.49	-1.00691
39	29	-61.4791	-111	-119.373	-2.1058
40	19	-33.0821	-111	-90.0714	-3.0107
41	53	-55.3126	-111	-116.959	1.64606
42	46	-33.0142	-111	-90.0033	-3.01095
43	30	-27.5386	-111	-91.7361	4.19748
44	20	-50.5025	-111	-118.086	7.58321
45	6	-63.1655	-111	-128.269	5.10352
46	29	-62.0223	-111	-121.882	-0.140666
47	15	-49.2233	-111	-116.581	7.35758
48	55	-61.7602	-111	-124.56	2.80013
49	54	-41.0424	-111	-101.883	0.840097
50	37	-53.3288	-111	-127.729	14.3997
51	2	-50.6363	-111	-121.435	10.7989
52	43	-50.6246	-111	-124.862	14.2377
53	17	-27.2021	-111	-100.746	13.5439
54	34	-24.5693	-111	-93.4115	8.84217
55	32	-51.1965	-111	-124.084	12.8878
56	0	-68.2799	-111	-129.941	1.66051
57	16	-44.377	-111	-101.361	-3.01616
58	49	-42.107	-111	-113.04	10.9333
59	0	-52.3519	-111	-123.553	11.2013
60	54	-63.4215	-111	-126	2.57815
61	16	-59.7096	-111	-126.596	6.88579
62	18	-69.1815	-111	-132.236	3.05391
63	18	-56.184	-111	-126.632	10.4477
64	30	-65.8442	-111	-127.952	2.10741
65	40	-44.5554	-111	-114.858	10.3023
66	26	-59.9298	-111	-126.801	6.87084
67	46	-63.2799	-111	-125.111	1.83055
68	42	-53.7744	-111	-120.261	6.48673
69	0	-59.4064	-111	-120.379	0.972509
70	2	-56.8517	-111	-122.721	5.86945
71	9	-58.1224	-111	-125.413	7.29094
72	36	-39.3585	-111	-109.744	10.3851
73	50	-60.4972	-111	-118.845	-1.65235
74	20	-50.5645	-111	-120.016	9.45102
75	48	-54.6835	-111	-123.637	8.95295
76	19	-31.9775	-111	-88.9669	-3.01061
77	5	-69.7651	-111	-127.772	-1.9932
78	11	-33.2876	-111	-106.299	13.0115
79	2	-28.114	-111	-94.9267	6.81277
80	5	-54.9303	-111	-124.129	9.19906
81	21	-71.0629	-111	-127.482	-3.58109
82	52	-60.6435	-111	-124.074	3.42997
83	8	-54.3366	-111	-123.995	9.65799
84	43	-50.0913	-111	-107.071	-3.02047
85	16	-55.0997	-111	-120.219	5.11902
86	1	-36.1095	-111	-101.525	5.41581
87	50	-71.3752	-111	-131.088	-0.287601
88	13	-56.8867	-111	-127.755	10.8678
89	6	-64.0242	-111	-127.822	3.79708
90	20	-28.6441	-111	-102.292	13.6474
91	56	-49.1452	-111	-118.755	9.61005
92	26	-57.4066	-111	-118.424	1.01774
93	30	-36.7436	-111	-109.266	12.5229
94	7	-62.7046	-111	-129.07	6.36547
95	26	-62.7947	-111	-122.283	-0.511474
96	22	-57.358	-111	-122.655	5.29735
97	31	-36.0607	-111	-109.704	13.6432
98	9	-55.2306	-111	-121.908	6.67777
99	41	-33.0967	-111	-98.4713	5.37457
100	30	-37.0272	-111	-107.25	10.2229
101	1	-42.3967	-111	-115.451	13.0544
102	30	-51.0181	-111	-113.507	2.48892
103	56	-52.2964	-111	-111.931	-0.36518
104	41	-59.9627	-111	-124.814	4.85103
105	9	-34.6848	-111	-95.1897	0.504995
106	56	-55.0436	-111	-119.747	4.703
107	30	-46.3262	-111	-113.041	6.71489
108	35	-42.6598	-111	-116.283	13.6232
109	5	-55.2755	-111	-119.431	4.15556
110	44	-59.8072	-111	-125.017	5.21019
111	2	-24.9789	-111	-101.861	16.8819
112	19	-46.1232	-111	-107.398	1.27479
113	9	-69.3219	-111	-124.303	-5.01917
114	7	-61.1485	-111	-123.079	1.93026
115	13	-58.2944	-111	-128.496	10.2016
116	50	-47.5474	-111	-115.646	8.09848
117	33	-59.749	-111	-122.127	2.37795
118	46	-30.0495	-111	-87.0388	-3.0107
119	20	-52.5424	-111	-123.344	10.8017
120	28	-66.3391	-111	-125.711	-0.628483
121	49	-62.0153	-111	-122.339	0.323427
122	50	-48.9705	-111	-118.733	9.76284
123	0	-53.1714	-111	-116.918	3.74677
124	45	-49.8029	-111	-111.393	1.59036
125	14	-59.5144	-111	-122.241	2.72637
126	20	-47.1589	-111	-122.335	15.1759
127	55	-35.0408	-111	-100.863	5.82236
128	1	-48.1583	-111	-114.724	6.56564
129	24	-53.2027	-111	-116.234	3.03132
130	6	-52.6934	-111	-111.839	-0.854588
131	54	-63.7034	-111	-123.621	-0.0821847
132	26	-39.3587	-111	-100.093	0.734062
133	46	-50.8935	-111	-116.169	5.27585
134	28	-53.3387	-111	-123.645	10.306
135	37	-67.6469	-111	-128.322	0.675317
136	56	-65.1684	-111	-126.356	1.18756
137	43	-50.8224	-111	-126.032	15.2095
138	25	-50.4931	-111	-116.255	5.76185
139	1	-55.4505	-111	-119.416	3.96592
140	4	-58.3933	-111	-122.215	3.82185
141	16	-27.0641	-111	-103.373	16.3093
142	43	-59.3704	-111	-130.192	10.8213
143	23	-67.4146	-111	-126.627	-0.78773
144	13	-55.1273	-111	-119.862	4.73485
145	51	-66.0416	-111	-124.59	-1.45169
146	32	-30.5961	-111	-87.5847	-3.01135
147	39	-54.1581	-111	-110.773	-3.38524
148	9	-37.3457	-111	-111.67	14.3248
149	29	-37.5695	-111	-110.67	13.1001
150	17	-69.5037	-111	-128.599	-0.904701
151	27	-53.7954	-111	-123.252	9.45671
152	26	-62.1702	-111	-126.185	4.015
153	0	-24.7768	-111	-96.7142	11.9374
154	2	-50.3712	-111	-124.35	13.9792
155	46	-26.8373	-111	-103.385	16.5481
156	56	-36.5122	-111	-107.859	11.3463
157	0	-34.9251	-111	-98.7601	3.83496
158	24	-47.9327	-111	-118.182	10.2489
159	19	-34.9964	-111	-105.863	10.8664
160	13	-52.4325	-111	-125.632	13.1991
161	49	-45.4887	-111	-121.598	16.1094
162	52	-60.1924	-111	-123.525	3.33274
163	0	-58.2446	-111	-120.082	1.83726
164	38	-62.3196	-111	-122.74	0.420026
165	30	-49.4057	-111	-122.837	13.431
166	0	-35.2724	-111	-97.1822	1.90977
167	15	-27.6687	-111	-103.765	16.0961
168	5	-65.5718	-111	-124.591	-0.980712
169	2	-73.2553	-111	-128.526	-4.72989
170	4	-29.0071	-111	-103.69	14.6825
171	7	-43.2688	-111	-116.65	13.3814
172	50	-61.1733	-111	-118.017	-3.15597
173	1	-62.3921	-111	-121.361	-1.03132
174	9	-55.2396	-111	-120.052	4.81244
175	1	-57.1636	-111	-124.555	7.39163
176	15	-30.7425	-111	-105.622	14.8794
177	19	-46.0692	-111	-119.666	13.5967
178	15	-63.8045	-111	-124.599	0.794469
179	0	-34.5936	-111	-108.094	13.5002
180	7	-60.3008	-111	-124.372	4.07143
181	8	-51.7635	-111	-115.034	3.27091
182	1	-36.4354	-111	-93.4237	-3.01175
183	25	-52.52	-111	-126.494	13.9742
184	52	-64.8051	-111	-127.859	3.05317
185	55	-59.8681	-111	-124.522	4.65379
186	19	-51.0663	-111	-116.188	5.12199
187	31	-50.6164	-111	-117.95	7.33358
188	4	-53.9417	-111	-110.903	-3.03829
189	8	-61.6891	-111	-120.748	-0.941324
190	22	-64.0983	-111	-125.27	1.17179
191	11	-58.3909	-111	-123.381	4.98963
192	25	-37.3161	-111	-109.56	12.2436
193	12	-46.3495	-111	-109.723	3.3733
194	2	-63.5526	-111	-128.908	5.35518
195	51	-71.9112	-111	-127.404	-4.50757
196	26	-56.0603	-111	-118.952	2.8913
197	40	-28.732	-111	-96.866	8.13395
198	48	-55.4483	-111	-122.425	6.97635
199	17	-63.974	-111	-130.216	6.2417
200	29	-71.3706	-111	-126.081	-5.28939
201	44	-42.4384	-111	-99.4201	-3.01831
202	4	-49.9146	-111	-117.239	7.32447
203	46	-63.002	-111	-124.106	1.10371
204	6	-61.0839	-111	-125.729	4.64461
205	14	-45.0965	-111	-116.903	11.8067
206	54	-58.3166	-111	-121.79	3.47303
207	5	-51.5475	-111	-108.421	-3.12608
208	26	-46.5163	-111	-113.282	6.76553
209	3	-35.8121	-111	-112.332	16.52
210	31	-45.3836	-111	-113.76	8.37628
