0	29	-53.7371	-111	-109.578	0.841229
1	51	-49.0814	-111	-107.678	3.59687
2	49	-50.5624	-111	-108.973	3.4104
3	0	-38.4099	-111	-100.49	7.08049
4	24	-47.0954	-111	-116.497	14.4015
5	26	-30.7683	-111	-95.5174	9.74912
6	30	-44.8147	-111	-109.761	9.94667
7	51	-63.2095	-111	-122.216	4.00601
8	50	-67.6477	-111	-120.113	-2.53513
9	0	-44.1497	-111	-102.152	3.00203
10	31	-15.2044	-111	-83.6364	13.432
11	48	-43.0886	-111	-111.79	13.7012
12	13	-28.4107	-111	-89.6348	6.22404
13	54	-46.0621	-111	-106.718	5.65574
14	41	-14.2456	-111	-86.1537	16.9081
15	8	-57.8583	-111	-111.472	-1.38644
16	19	-35.4827	-111	-99.8691	9.38642
17	4	-63.4427	-111	-118.549	0.10648
18	16	-22.8554	-111	-93.1435	15.2881
19	45	-35.3907	-111	-96.4965	6.10571
20	55	-27.7336	-111	-92.3266	9.59299
21	49	-48.6248	-111	-103.823	0.198633
22	50	-11.2092	-111	-82.9139	16.7047
23	29	-50.8232	-111	-114.292	8.46894
24	33	-69.1885	-111	-118.672	-5.51667
25	46	-42.1234	-111	-105.621	8.49731
26	41	-52.4285	-111	-109.439	2.01091
27	2	-61.5346	-111	-117.187	0.652717
28	42	-44.4163	-111	-100.322	0.905262
29	45	-24.5646	-111	-87.5323	7.9677
30	1	-19.7346	-111	-78.4316	3.69701
31	0	-36.8719	-111	-106.427	14.5555
32	1	-27.1342	-111	-79.2739	-2.86038
33	13	-51.6034	-111	-112.883	6.27918
34	29	-54.5352	-111	-113.322	3.78717
35	9	-35.9065	-111	-94.8869	3.98039
36	40	-57.9769	-111	-117.78	4.80288
37	6	-13.5502	-111	-76.1419	7.5918
38	0	-24.3794	-111	-89.1821	9.8027
39	48	-27.1529	-111	-97.5331	15.3802
40	22	-45.8204	-111	-111.172	10.3518
41	23	-37.5528	-111	-102.854	10.3011
42	0	-44.1426	-111	-97.5529	-1.58964
43	4	-40.5376	-111	-95.1044	-0.433163
44	35	-69.4215	-111	-120.78	-3.6412
45	52	-53.9454	-111	-114.491	5.54571
46	11	-62.5973	-111	-113.126	-4.47111
47	9	-52.7163	-111	-113.619	5.90266
48	52	-63.7997	-111	-118.114	-0.686097
49	54	-19.0083	-111	-89.2825	15.2742
50	22	-42.7118	-111	-101.543	3.8315
51	15	-51.8162	-111	-110.119	3.30275
52	9	-70.8536	-111	-118.92	-6.93402
53	26	-55.3675	-111	-109.958	-0.409327
54	51	-35.0747	-111	-103.426	13.3514
55	36	-47.9362	-111	-114.125	11.1891
56	21	-64.1414	-111	-116.125	-3.01676
57	47	-21.56	-111	-91.0008	14.4408
58	13	-58.0462	-111	-120.216	7.16998
59	48	-50.0323	-111	-104.952	-0.0806515
60	1	-52.1436	-111	-111.387	4.24359
61	10	-19.6186	-111	-87.4787	12.8601
62	34	-29.0817	-111	-96.4167	12.335
63	43	-37.3389	-111	-101.565	9.22616
64	26	-46.4725	-111	-106.442	4.96925
65	21	-28.2764	-111	-84.9548	1.67836
66	56	-48.454	-111	-107.96	4.50626
67	9	-28.7615	-111	-97.0312	13.2697
68	11	-46.7904	-111	-113.244	11.4534
69	0	-53.226	-111	-110.041	1.81522
70	41	-30.1289	-111	-91.0733	5.94438
71	10	-36.6489	-111	-98.9322	7.28331
72	1	-55.055	-111	-108.598	-1.45691
73	51	-45.9802	-111	-111.058	10.0775
74	51	-46.5371	-111	-108.511	6.97383
75	40	-38.132	-111	-103.915	10.7831
76	1	-24.3975	-111	-86.4724	7.07494
77	3	-51.5237	-111	-110.502	3.97881
78	43	-50.0121	-111	-106.842	1.83008
79	1	-25.0275	-111	-76.992	-3.0355
80	3	-44.7426	-111	-95.4502	-4.29243
81	54	-15.6549	-111	-87.5348	16.8799
82	13	-20.7293	-111	-90.0196	14.2903
83	17	-64.357	-111	-117.225	-2.13241
84	2	-23.2585	-111	-94.1405	15.882
85	42	-42.2161	-111	-100.604	3.38835
86	33	-42.0484	-111	-103.929	6.88064
87	24	-45.5094	-111	-108.265	7.75537
88	1	-25.4533	-111	-92.8518	12.3986
89	52	-17.9417	-111	-82.1076	9.16596
90	53	-26.0119	-111	-94.8837	13.8719
91	9	-21.2821	-111	-89.999	13.7168
92	14	-39.008	-111	-93.4463	-0.56161
93	39	-25.1735	-111	-94.2437	14.0702
94	24	-63.5092	-111	-116.781	-1.72824
95	34	-58.7693	-111	-115.249	1.47991
96	37	-38.2275	-111	-94.9812	1.75368
97	6	-60.9808	-111	-118.113	2.13209
98	31	-38.6275	-111	-100.567	6.93978
99	2	-30.4195	-111	-94.9848	9.56534
100	1	-54.1135	-111	-119.393	10.2795
101	5	-61.3394	-111	-115.725	-0.614149
102	16	-61.7042	-111	-114.288	-2.41616
103	6	-26.0738	-111	-93.5291	12.4553
104	27	-33.491	-111	-94.314	5.82308
105	9	-62.8802	-111	-114.53	-3.3499
106	21	-28.811	-111	-98.1934	14.3824
107	3	-14.3308	-111	-81.6674	12.3366
108	46	-50.0223	-111	-109.717	4.69501
109	41	-38.2289	-111	-104.955	11.7258
110	26	-59.2807	-111	-115.781	1.50009
111	7	-40.4112	-111	-101.457	6.04554
112	34	-59.4477	-111	-115.225	0.777076
113	13	-33.9309	-111	-101.848	12.9167
114	36	-34.0389	-111	-97.6992	8.6603
115	0	-42.9534	-111	-103.721	5.76802
116	33	-52.53	-111	-112.307	4.77725
117	18	-24.5931	-111	-87.1737	7.58053
118	45	-34.0724	-111	-100.02	10.948
119	9	-68.6599	-111	-121.602	-2.05775
120	10	-12.3603	-111	-75.918	8.55777
121	21	-65.5164	-111	-117.715	-2.80132
122	15	-49.136	-111	-103.745	-0.3913
123	39	-50.8571	-111	-113.192	7.33453
124	25	-37.508	-111	-106.081	13.5735
125	24	-34.8853	-111	-101.774	11.8888
126	12	-36.9338	-111	-96.9543	5.02048
127	26	-47.4326	-111	-102.771	0.338211
128	17	-47.0493	-111	-105.736	3.68708
129	6	-46.8723	-111	-115.824	13.9517
130	6	-49.8702	-111	-115.115	10.2445
131	41	-50.4157	-111	-104.717	-0.698668
132	43	-48.3618	-111	-100.306	-3.05539
133	0	-17.9161	-111	-79.4831	6.56703
134	1	-17.6683	-111	-79.719	7.05068
135	1	-38.9776	-111	-107.071	13.0938
136	21	-32.5408	-111	-91.1799	3.63911
137	13	-30.6705	-111	-94.984	9.31352
138	46	-34.1093	-111	-95.9065	6.79722
139	10	-46.5091	-111	-107.825	6.31571
140	40	-60.4447	-111	-115.259	-0.185341
141	23	-57.1543	-111	-111.133	-1.02131
142	44	-47.2697	-111	-105.895	3.62481
143	49	-51.8305	-111	-114.847	8.01659
